4196,actor,Richmond ReedCarradine,John Carradine,Carradine,Richmond Reed,M,gaunt,1930,1983,1906,1988,USA
4197,actor,KeithCarradine,Keith Carradine,Carradine,Keith,M,"lead, singer",1971,[4.54][9.348],1945,,USA
4198,actor,RobertCarradine,Robert Carradine,Carradine,Robert,M,lead,1972,1983,1954,,USA
4199,actor,BarbaraCarrera,Barbara Carrera,Carrera,Barbara,F,smouldering,1970,1983,1945,,USA
4200,actor,JimCarrey,Jim Carrey,Carrey,Jim,M,ubber-lipped comedian,1994,,,,
4201,actor,,Matthew Carriere,,,M,,,,,,
4202,actor,,Pat Carrol,,,,,,,,,
4203,actor,,Regina Carrol,,,F,,,,,,
4204,actor,JulianLaFaye,John Carroll,LaFaye,Julian,M,singer,1929,1959,1906,1979,USA
4205,actor,Leo G.Carroll,Leo G. Carroll,Carroll,Leo G.,M,dry-faced professionals,1934,1966,1892,1972,Great Britain
4206,actor,Marie Madelaine BernadetteO'Carrol,Madeleine Carroll,O'Carrol,Marie Madelaine Bernadette,F,well-bred,1928,1949,1906,1987,Great Britain
4207,actor,AnnLaHiff,Nancy Carroll,LaHiff,Ann,F,musical,1927,1938,1905,1965,USA
4208,actor,ReginaCarrol,Regina Carroll,Carrol,Regina,F,busty,1969,,,,USA
4209,actor,CharlesCarson,Charles Carson,Carson,Charles,M,distinguished old gentlemen,1932,1960,1898,1977,Great Britain
4210,actor,JackCarson,Jack Carson,Carson,Jack,M,beefy comic,1937,1962,1910,1963,Canada
4211,actor,John DavidCarson,John Carson,Carson,John David,M,James Mason-like voice,1967,1972,1927,,Great Britain
4212,actor,,Kit Carson,,,M,,,,,,USA
4213,actor,AnnCarter,Ann Carter,Carter,Ann,F,child star,1942,1949,1936,,USA
4214,actor,BenCarter,Ben Carter,Carter,Ben,M,character,1939,1946,1911,1947,USA
4215,actor,HelenRickerts,Helena Carter,Rickerts,Helen,F,lead,1946,1953,1923,,USA
4216,actor,Helena (Helly) BonhamCarter,Helena Bonham Carter,Carter,Helena (Helly) Bonham,F,upper crust lead,1986,1992,1966,,Great Britain
4217,actor,JohnChakrin,Jack Carter,Chakrin,John,M,comic,1962,1964,1922,,USA
4218,actor,,Jim Carter,,,M,,,,,,
4219,actor,,Lydia Carter,,,F,,,,,,
4220,actor,,Lynda Carter,,,F,,,,,,
4221,actor,,T.K. Carter,,,M,,,,,,
4222,actor,VeronicaCartwright,Veronica Cartwright,Cartwright,Veronica,F,lead,1977,1979,1949,,USA
4223,actor,AnthonyCaruso,Anthony Caruso,Caruso,Anthony,M,menace,1940,1970,1913,,USA
4224,actor,Louise SpilgerMurray,Louise Carver,Murray,Louise Spilger,F,character,1923,1935,1898,1956,USA
4225,actor,Maria CasaresQuiroga,Maria Casares,Quiroga,Maria Casares,F,"dark-eyed, solemn",1943,,1922,1996,Spain
4226,actor,BernieCasey,Bernie Casey,Casey,Bernie,M,character,1969,1977,,,USA
4227,actor,JohnnyCash,Johnny Cash,Cash,Johnny,M,folk singer,1962,1970,1932,,USA
4228,actor,RosalindCash,Rosalind Cash,Cash,Rosalind,F,lead,1971,1976,1945,,USA
4229,actor,Jean-PierreCrochon,JeanPierre Cassel,Crochon,Jean-Pierre,M,lead,1960,1975,1932,,France
4230,actor,SeymourCassel,Seymour Cassel,Cassel,Seymour,M,character,1961,1979,1935,,USA
4231,actor,JackCassidy,Jack Cassidy,Cassidy,Jack,M,hitman,1965,,,1968,
4232,actor,JoannaCassidy,Joanna Cassidy,Cassidy,Joanna,F,lead,1973,1982,1944,,USA
4233,actor,TedCassidy,Ted Cassidy,Cassidy,Ted,M,character,1964,1977,1932,1979,USA
4234,actor,,JeanPierre Castaldi,,,M,,,,,,
4235,actor,RichardCastellano,Richard Castellano,Castellano,Richard,M,fat,1969,1972,1931,,USA
4236,actor,WilliamSchloss,William Castle,Schloss,William,M,gimmicky,1974,1975,1914,1977,USA
4237,actor,PhoebeCates,Phoebe Cates,Cates,Phoebe,F,"cute, with it",1982,,1963,,USA
4238,actor,WalterCatlett,Walter Catlett,Catlett,Walter,M,flustered gestures,1924,1956,1889,1960,USA
4239,actor,,Kim Cattrall,,,F,,,,,,
4240,actor,JoanCaulfield,Joan Caulfield,Caulfield,Joan,F,demure,1946,1968,1922,1991,USA
4241,actor,,Olimpia Cavalli,,,F,,,,,,
4242,actor,PaulCavanagh,Paul Cavanagh,Cavanagh,Paul,M,suave,1929,1959,1895,1964,Great Britain
4243,actor,HobartCavanaugh,Hobart Cavanaugh,Cavanaugh,Hobart,M,mild-mannered,1927,1950,1886,1950,USA
4244,actor,,Dick Cavett,,,M,debonair,,,,,USA
4245,actor,JosephCawthorn,Joseph Cawthorn,Cawthorn,Joseph,M,character,1927,1942,1868,1949,USA
4246,actor,JohnCazale,John Cazale,Cazale,John,M,character,1972,1978,1936,1978,USA
4247,actor,,Christopher Cazenove,,,M,,,,,,
4248,actor,AdolfoCeli,Adolfo Celi,Celi,Adolfo,M,solidly-built,1950,1982,1922,,Italy
4249,actor,GinoCervi,Gino Cervi,Cervi,Gino,M,stocky,1934,1964,1901,1974,Italy
4250,actor,,Renzo Cesana,,,M,,,,,,
4251,actor,,June Chadwick,,,F,,,,,,
4252,actor,GeorgeChakiris,George Chakiris,Chakiris,George,M,lead,1954,1980,1933,,USA
4253,actor,,William Challee,,,M,,,,,,
4254,actor,RichardChamberlain,Richard Chamberlain,Chamberlain,Richard,M,boyish,1960,1983,1935,,USA
4255,actor,,Wilt Chamberlain,,,M,,,,,,
4256,actor,,Marilyn Chambers,,,F,,,,,,
4257,actor,MajorieBelcher,Marge Champion,Belcher,Majorie,F,dancer,1939,1968,1923,,USA
4258,actor,JackChan,Jackie Chan,Chan,Jack,M,cop,1983,1988,,,
4259,actor,ChickChandler,Chick Chandler,Chandler,Chick,M,wiry,1933,1963,1905,,USA
4260,actor,GeorgeChandler,George Chandler,Chandler,George,M,"sly, comically nervous",1930,,1902,,USA
4261,actor,HelenChandler,Helen Chandler,Chandler,Helen,F,lead,1927,1937,1909,1965,USA
4262,actor,IraGrossel,Jeff Chandler,Grossel,Ira,M,lead,1947,1961,1918,1961,USA
4263,actor,JoanChandler,Joan Chandler,Chandler,Joan,F,lead,1947,1949,1923,1979,USA
4264,actor,John DavisChandler,John Davis Chandler,Chandler,John Davis,M,"neurotic, twitching villain",1961,,1937,,USA
4265,actor,,Simon Chandler,,,M,,,,,,
4266,actor,AlonzoChaney,Lon Chaney,Chaney,Alonzo,M,"macabre, distorted",1914,,1883,1930,USA
4267,actor,CreightonChaney,Lon Chaney~jr.,Chaney,Creighton,M,massive,1932,1968,1906,1973,USA
4268,actor,CarolChanning,Carol Channing,Channing,Carol,F,vivacious,,,1921,,USA
4269,actor,,Margo Channing,,,F,,,,,,
4270,actor,SusanChanning,Stockard Channing,Channing,Susan,F,tomboy,1973,1983,1944,,USA
4271,actor,,Esme Chaplin,,,F,,,,,,
4272,actor,GeraldineChaplin,Geraldine Chaplin,Chaplin,Geraldine,F,,1965,1982,1944,,USA
4273,actor,,Josephine Chaplin,,,F,,,,,,
4274,actor,,Oona Chaplin,,,F,,,,,1991,
4275,actor,SydneyChaplin,Sydney Chaplin,Chaplin,Sydney,M,,1952,1970,1926,,
4276,actor,EdwardChapman,Edward Chapman,Chapman,Edward,M,corrupt aldermen,1929,1964,1901,1977,Great Britain
4277,actor,,Geraldine Chapman,,,F,,,,,,
4278,actor,GrahamChapman,Graham Chapman,Chapman,Graham,M,character,1978,1983,,1989,Great Britain
4279,actor,LonnyChapman,Lonny Chapman,Chapman,Lonny,M,character,1954,1979,,,USA
4280,actor,MargueriteChapman,Marguerite Chapman,Chapman,Marguerite,F,dependable,1940,1961,1916,,USA
4281,actor,Tula ElliceFinklea,Cyd Charisse,Finklea,Tula Ellice,F,long-legged,1943,1972,1921,,USA
4282,actor,,Bobby H. Charles,,,M,,,,,,
4283,actor,Ray CharlesRobinson,Ray Charles,Robinson,Ray Charles,M,blind musician,1965,,1930,,USA
4284,actor,IanCharleson,Ian Charleson,Charleson,Ian,M,lead,1981,1982,,1990,Great Britain
4285,actor,,Henri Charrieri,,,M,,,,,,
4286,actor,SpencerCharters,Spencer Charters,Charters,Spencer,M,rural fellow,1923,1942,1878,1943,USA
4287,actor,CharlesParrott,Charlie Chase,Parrott,Charles,M,toothbrush-moustached comedian,1929,1940,1893,1940,USA
4288,actor,ChevyChase,Chevy Chase,Chase,Chevy,M,light lead,1976,1983,1949,,USA
4289,actor,,Stephen Chase,,,M,,,,,,
4290,actor,,Martine Chassaing,,,F,,,,,,
4291,actor,,Marvin Chatinover,,,M,,,,,,
4292,actor,SoumitraChatterjee,Soumitra Chatterjee,Chatterjee,Soumitra,M,romatic lead,1960,,,1998,India
4293,actor,RuthChatterton,Ruth Chatterton,Chatterton,Ruth,F,dignified,1928,1938,1893,1961,USA
4294,actor,ErnestEvans,Chubby Checker,Evans,Ernest,M,singer,1962,1962,1941,,
4295,actor,MichaelChekhov,Michael Chekhov,Chekhov,Michael,M,dramatic,1944,1954,1891,1955,Russia
4296,actor,,Joan Chen,,,F,,,,,,
4297,actor,CherilynSarkisian,Cher,Sarkisian,Cherilyn,F,pop singer,1968,1983,1946,,USA
4298,actor,,Patrice Chereau,,,F,,,,,,
4299,actor,NicolaiCherkassov,Nicolai Cherkassov,Cherkassov,Nicolai,M,lead,1937,1954,1903,1966,Russia
4300,actor,VirginiaCherrill,Virginia Cherrill,Cherrill,Virginia,F,lead,1931,1935,1908,,USA
4301,actor,,Arthur Chesney,,,M,,,,,,
4302,actor,,Helen Chester,,,F,,,,,,
4303,actor,LeslieCheung,Leslie Cheung,Cheung,Leslie,M,androgenous,,,,,Hong Kong
4304,actor,noneReri,Anne Chevalier,Reri,none,F,exotic,1931,,1915,1975,French Polynesia
4305,actor,MauriceChevalier,Maurice Chevalier,Chevalier,Maurice,M,debonair,1929,1967,1888,1972,France
4306,actor,WalterAnnichiarico,Walter Chiari,Annichiarico,Walter,M,comic,1951,1972,1924,1991,Italy
4307,actor,,Sonny Chiba,,,M,,,,,,
4308,actor,LoisChiles,Lois Chiles,Chiles,Lois,F,lead,1973,1979,1950,,USA
4309,actor,EricChitty,Eric Chitty,Chitty,Eric,M,crotchety little men,1940,1977,,,Great Britain
4310,actor,,Rae Dawn Chong,,,F,,1982,,1961,,
4311,actor,,Shelby Chong,,,,,,,,,
4312,actor,,Thomas Chong,,,M,,,,,,
4313,actor,SaritaChoudhury,Sarita Choudhury,Choudhury,Sarita,F,beauty,1992,1993,,,
4314,actor,,Navin Chowdhury,,,M,,,,,,
4315,actor,,Linda Cristian,,,F,two-timing chesty,1963,,,,
4316,actor,,Suzanne Christian,,,F,,,,,,
4317,actor,AudreyChristie,Audrey Christie,Christie,Audrey,F,Tough lady,1952,1973,1912,,USA
4318,actor,JulieChristie,Julie Christie,Christie,Julie,F,striking,1962,1983,1940,,Great Britain
4319,actor,DennisChristopher,Dave Dennis Christopher,Christopher,Dennis,M,lead,1977,1982,1955,,USA
4320,actor,,Kay Christopher,,,M,,,,,,
4321,actor,,William Christopher,,,M,,,,,,
4322,actor,William,International Chrysis,,William,M,"beuitiful, exuberant transvestite",1993,,1951,1990,USA
4323,actor,BertonChurchill,Berton Churchill,Churchill,Berton,M,forceful,1924,1940,1876,1940,Canada
4324,actor,"Sarah, Lady AudleyChurchill",Sarah Churchill,Churchill,"Sarah, Lady Audley",F,,1951,,,1982,Great Britain
4325,actor,EduardoCianelli,Eduardo Cianelli,Cianelli,Eduardo,M,"finely etched features, incisive speech",1933,,1887,1969,Italy
4326,actor,DianeCilento,Diane Cilento,Cilento,Diane,F,versatile,1952,1982,1933,,Australia
4327,actor,,Augusta Ciolli,,,F,,,,,,
4328,actor,,Audrey Claire,,,F,,,,,,
4329,actor,InaFagan,Ina Claire,Fagan,Ina,F,,1915,1943,1892,1985,USA
4330,actor,,Jimmy Clanton,,,M,,,,,,
4331,actor,,Gordon Clapp,,,M,,,,,,
4332,actor,,Eric Clapton,,,M,,,,,,
4333,actor,MaryClare,Mary Clare,Clare,Mary,F,matron,1924,1959,1894,1970,Great Britain
4334,actor,O.B.Clarence,O.B. Clarence,Clarence,O.B.,M,benevolent doddering,1914,1947,1870,1955,Great Britain
4335,actor,,D. Greydon Clark,,,M,,,,,,
4336,actor,CandyClark,Candy Clark,Clark,Candy,F,lead,1973,1983,1949,,USA
4337,actor,CliffClark,Cliff Clark,Clark,Cliff,M,stocky tough policeman,,,1893,1953,USA
4338,actor,BernardZanville,Dane Clark,Zanville,Bernard,M,tough,1943,1973,1913,,USA
4339,actor,ErnestClark,Ernest Clark,Clark,Ernest,M,tight-lipped,1949,1968,1912,,Great Britain
4340,actor,FredClark,Fred Clark,Clark,Fred,M,bald explosive,1947,1968,1914,1968,USA
4341,actor,,Sharon D. Clarke,,,F,tough,,,,,
4342,actor,KenClark,Ken Clark,Clark,Ken,M,plucky waif,1956,1965,,,USA
4343,actor,MargueriteClark,Marguerite Clark,Clark,Marguerite,F,singer,1914,1921,1883,1940,USA
4344,actor,PetulaClark,Petula Clark,Clark,Petula,F,lead,1944,1981,1932,,USA
4345,actor,SusanClark,Susan Clark,Clark,Susan,F,,1967,1975,1940,,Canada
4346,actor,,Caitlin Clarke,,,M,,,,,,
4347,actor,MaryKlotz,Mae Clarke,Klotz,Mary,F,,1929,1967,1910,1992,USA
4348,actor,,Warren Clarke,,,M,character,,,,,
4349,actor,D.A.Clarke-Smith,D.A. ClarkeSmith,Clarke-Smith,D.A.,M,lead,1930,1956,1888,1959,Great Britain
4350,actor,JillClayburgh,Jill Clayburgh,Clayburgh,Jill,F,silent star,1969,1983,1945,,USA
4351,actor,EthelClayton,Ethel Clayton,Clayton,Ethel,F,tall bewildered,1912,1939,1884,1966,USA
4352,actor,JohnCleese,John Cleese,Cleese,John,M,lead,1968,1997,1939,,Great Britain
4353,actor,PierreClementi,Pierre Clementi,Clementi,Pierre,M,lead,1963,1978,1941,,France
4354,actor,Sir JohnClements,John Clements,Clements,Sir John,M,,1929,1942,,1988,Great Britain
4355,actor,,David Clendinning,,,M,,,,,,
4356,actor,,David Clennon,,,M,,,,,,
4357,actor,,Corinne Clery,,,F,,,,,,
4358,actor,,Jimmy Cliff,,,M,introspective romantic,,,,,
4359,actor,MontgomeryClift,Montgomery Clift,Clift,Montgomery,M,"fraught, serious",,,1920,1966,USA
4360,actor,CliveGreig,Colin Clive,Greig,Clive,M,amiable sour-faced,1930,,1898,1937,Great Britain
4361,actor,E.E.Clive,E.E. Clive,Clive,E.E.,M,,1933,1940,1879,1940,Great Britain
4362,actor,,Al Cliver,,,M,,,,,,
4363,actor,GeorgeClooney,George Clooney,Clooney,George,G,breezy singer,1997,,,,
4364,actor,RosemaryClooney,Rosemary Clooney,Clooney,Rosemary,F,wicked,1953,1954,1928,,USA
4365,actor,GlennClose,Glenn Close,Close,Glenn,F,,1982,1989,1947,,USA
4366,actor,,Raymond Cloutier,,,M,lead,,,,,
4367,actor,SuzanneCloutier,Suzanne Cloutier,Cloutier,Suzanne,F,,1946,1961,1927,,France-Canada
4368,actor,VeraClouzot,Vera Clouzot,Clouzot,Vera,F,,,,1921,1960,Portugese
4369,actor,,Jennifer Cluff,,,F,,,,,,
4370,actor,AlecClunes,Alec Clunes,Clunes,Alec,M,acrobatic,1940,1962,1912,1970,Great Britain
4371,actor,AndyClyde,Andy Clyde,Clyde,Andy,M,,1928,1965,1892,1967,Great Britain
4372,actor,,June Clyde,,,F,powerful,,,,,
4373,actor,LeoJacoby,Lee J. Cobb,Jacoby,Leo,M,crusty benevolence,1937,1975,1911,1976,USA
4374,actor,CharlesCoburn,Charles Coburn,Coburn,Charles,M,"lithe movement, easy grin",1933,1960,1877,1961,USA
4375,actor,JamesCoburn,James Coburn,Coburn,James,M,good-looking heavy,1959,,1928,,USA
4376,actor,RobertCochran,Steve Cochran,Cochran,Robert,M,chubby comic,1945,1965,1917,1965,USA
4377,actor,JamesCoco,James Coco,Coco,James,M,middle-aged roles,1964,1981,1928,1987,USA
4378,actor,AnnCodee,Ann Codee,Codee,Ann,F,smartly dressed,1935,1959,1890,1961,USA
4379,actor,CoteLouis,Lew Cody,Louis,Cote,,,1924,1934,1884,1934,USA
4380,actor,,George Coe,,,M,,,,,,
4381,actor,PeterCoe,Peter Coe,Coe,Peter,M,,1969,1969,1929,,Great Britain
4382,actor,TristamCoffin,Tristam Coffin,Coffin,Tristam,M,dapper,1941,1956,,,USA
4383,actor,George M.Cohan,George M. Cohan,Cohan,George M.,M,,1932,1955,1878,1942,USA
4384,actor,,Mindy Cohen,,,F,,,,,,
4385,actor,,Nicholas Colasanto,,,M,smart emancipated,,,,,
4386,actor,Lily ClaudetteChauchoin,Claudette Colbert,Chauchoin,Lily Claudette,F,,1928,1961,1905,1996,France
4387,actor,,Mabel Colcord,,,F,befuddled innocent,,,,,
4388,actor,GeorgeCole,George Cole,Cole,George,M,,1941,1984,1925,,Great Britain
4389,actor,NathanielColes,Nat King Cole,Coles,Nathaniel,M,,1953,1965,1919,1965,USA
4390,actor,,Rosalie Cole,,,F,,,,,,
4391,actor,,Robert Coleby,,,M,perfect portly butler,,,,,
4392,actor,CharlesColeman,Charles Coleman,Coleman,Charles,M,the heavy,1885,1951,1885,1951,Australia
4393,actor,DabneyColeman,Dabney Coleman,Coleman,Dabney,M,,1966,1983,,,USA
4394,actor,GaryColeman,Gary Coleman,Coleman,Gary,M,timid,1981,1982,1968,,USA
4395,actor,NancyColeman,Nancy Coleman,Coleman,Nancy,F,,1942,1968,1917,,
4396,actor,,David Colin~jr.,,,M,lead,,,,,
4397,actor,JeanColin,Jean Colin,Colin,Jean,F,wise-cracking,1930,1954,1905,,Great Britain
4398,actor,BonarSullivan,Bonar Colleano,Sullivan,Bonar,M,,1945,1958,1924,1958,USA
4399,actor,,Kenneth Colley,,,M,excentric lady,,,,,
4400,actor,Laura ConstanceHardie,Constance Collier,Hardie,Laura Constance,F,,1916,1950,1878,1955,Great Britain
4401,actor,,Dan Collier,,,M,character,,,,,
4402,actor,JohnCollier,John Collier,Collier,John,M,weird woman,1968,1972,1931,,Great Britain
4403,actor,MadelynJones,Lois Collier,Jones,Madelyn,F,,1938,1958,1919,,USA
4404,actor,PatienceCollier,Patience Collier,Collier,Patience,F,comic,1970,1981,,1987,
4405,actor,WilliamSenior,William Collier,Senior,William,M,old lady,1931,1941,1866,1944,USA
4406,actor,PatriciaCollinge,Patricia Collinge,Collinge,Patricia,F,child star,1923,1964,1892,1974,Ireland
4407,actor,Cora SueCollins,Cora Sue Collins,Collins,Cora Sue,F,character,1933,1938,1927,,USA
4408,actor,EddieCollins,Eddie Collins,Collins,Eddie,M,sultry,1938,1940,1884,1940,USA
4409,actor,JoanCollins,Joan Collins,Collins,Joan,F,lead,1952,1982,1933,,Great Britain
4410,actor,LewisCollins,Lewis Collins,Collins,Lewis,M,,1982,1982,1946,,Great Britain
4411,actor,,Phil Collins,,,M,uncles and bosses,,,,,
4412,actor,RayCollins,Ray Collins,Collins,Ray,M,hang loose,1940,1961,1890,1965,USA
4413,actor,PaulineCollins,Pauline Collins,Collins,Pauline,F,,,1989,1940,,Great Britain
4414,actor,,Roberta Collins,,,F,hard guy,,,,,
4415,actor,RussellCollins,Russell Collins,Collins,Russell,M,light lead,1949,1964,1897,1965,USA
4416,actor,DorothyHeermance,June Collyer,Heermance,Dorothy,F,romantic,1927,1953,1891,1958,USA
4417,actor,RichardColman,Richard Colman,Colman,Richard,M,gentle manners,1919,1957,1891,1958,Great Britain
4418,actor,RonaldColman,Ronald Colman,Colman,Ronald,M,,1919,1957,1891,1958,Great Britain
4419,actor,,Scott Colomby,,,M,,,,,,
4420,actor,,Miriam Colon,,,F,,,,,,
4421,actor,,Willie Colon,,,M,"high-pitched voice, walrus moustache, bulging eyes",,,,,
4422,actor,JerryColonna,Jerry Colonna,Colonna,Jerry,M,,1958,,1903,1986,USA
4423,actor,,Tita Colorado,,,F,,,,,,
4424,actor,,Norman Combes,,,M,,,,,,
4425,actor,,Frederick Combs,,,M,lead,,,,,
4426,actor,AnjanetteComer,Anjanette Comer,Comer,Anjanette,F,wife,1965,1977,1942,,
4427,actor,Kay or LindaWinters,Dorothy Comingore,Winters,Kay or Linda,F,,1938,1951,1913,1971,USA
4428,actor,,The Commodores,,,G,lead,,,,,
4429,actor,BettyCompson,Betty Compson,Compson,Betty,F,,1919,1948,1896,1974,USA
4430,actor,FayCompton,Fay Compton,Compton,Fay,F,light second lead,1914,1970,,,Great Britain
4431,actor,EleanorHunt,Joyce Compton,Hunt,Eleanor,F,,1926,1951,1907,,USA
4432,actor,,Oliver Conant,,,M,general purpose,,,,,
4433,actor,JeffConaway,Jeff Conaway,Conaway,Jeff,M,silent slapstick,1971,1982,1950,,USA
4434,actor,JulesCowles,Chester Conklin,Cowles,Jules,M,bird-like,1924,1967,1888,1971,USA
4435,actor,JimmyConlin,Jimmy Conlin,Conlin,Jimmy,M,,1933,1959,1884,1962,USA
4436,actor,,Didi Conn,,,F,,,,,,
4437,actor,,Betty Connell,,,F,light lead,,,,,
4438,actor,ChristopherConnelly,Chris Connelly,Connelly,Christopher,M,,1972,1974,,,USA
4439,actor,,Jenifer Connelly,,,F,lead,,,,,
4440,actor,NeilConnery,Neil Connery,Connery,Neil,M,virile,1966,1970,1938,,Great Britain
4441,actor,ThomasConnery,Sean Connery,Connery,Thomas,M,"rasping millionaire, choleric editor",1957,1999,1929,,Great Britain
4442,actor,WalterConnolly,Walter Connolly,Connolly,Walter,M,nervous or shy comic,1932,,1887,1940,USA
4443,actor,KennethConnolly,Kenneth Connor,Connolly,Kenneth,M,"tough guy, thin smile",1953,1978,1918,,Great Britain
4444,actor,KrekorOhanian,Michael Connors,Ohanian,Krekor,M,action hero,1952,1981,1925,,USA
4445,actor,KrekorOhanian,Mike Connors,Ohanian,Krekor,M,action hero,1952,1981,1925,,USA
4446,actor,KrekorOhanian,Touch Connors,Ohanian,Krekor,M,personable,1952,1981,1925,,USA
4447,actor,Conrad RobertFalk,Robert Conrad,Falk,Conrad Robert,M,unpleasant villain,1963,1982,1935,,USA
4448,actor,HansConried,Hans Conried,Conried,Hans,M,domestic tyrant,1937,1973,1917,1982,USA
4449,actor,FrankConroy,Frank Conroy,Conroy,Frank,M,,1930,1959,1890,1964,Great Britain
4450,actor,,John Considine,,,M,,1976,1983,,,
4451,actor,,Tim Considine,,,M,,1976,,,,
4452,actor,,Michel Constantin,,,M,gangster,,,,,
4453,actor,RichardConte,Richard Conte,Conte,Richard,M,,1940,1975,1914,1975,USA
4454,actor,,Mario Conti,,,M,saturnine,,,,,
4455,actor,TomConti,Tom Conti,Conti,Tom,M,general purpose,1974,1997,1945,,Great Britain
4456,actor,FrankConverse,Frank Converse,Converse,Frank,M,"ex-baseball player, musician",1967,1978,1938,,USA
4457,actor,BertConvy,Bert Convy,Convy,Bert,M,light lead,1972,,1932,1991,USA
4458,actor,GarethCarmody,Gary Conway,Carmody,Gareth,M,tough-guy,1957,1977,1938,,USA
4459,actor,MorganConway,Morgan Conway,Conway,Morgan,M,Disney films,1934,1946,1903,1981,USA
4460,actor,TimConway,Tim Conway,Conway,Tim,M,,1964,1970,1933,,USA
4461,actor,,Carolyn Conwell,,,F,child actor,,,,,
4462,actor,JackieCoogan,Jackie Coogan,Coogan,Jackie,M,character,1920,1982,1914,1984,USA
4463,actor,ClydeCook,Clyde Cook,Cook,Clyde,M,neurotic cowards,1919,1951,1891,,Australia
4464,actor,Elisha~Jr.Cook,Elisha Cook~jr.,Cook,Elisha~Jr.,M,,1930,1982,1902,,USA
4465,actor,,Perry Cook,,,M,cabaret comedian,,,,,
4466,actor,PeterCook,Peter Cook,Cook,Peter,M,,1966,1983,1937,,Great Britain
4467,actor,RonCook,Ron Cook,Cook,Ron,M,,1986,,,,
4468,actor,,Alice Cooper,,,F,"honest, playboy",,,,,
4469,actor,Frank J.Cooper,Gary Cooper,Cooper,Frank J.,M,"distinguished, gracious",1925,,1901,1961,USA
4470,actor,Dame GladysCooper,Dame Gladys Cooper,Cooper,Dame Gladys,F,"little tough guy, cute",1917,,1888,1971,Great Britain
4471,actor,JackieCooper,Jackie Cooper,Cooper,Jackie,M,comedy character,1927,,1921,,USA
4472,actor,MelvilleCooper,Melville Cooper,Cooper,Melville,M,silent screen,1931,1958,1896,1973,Great Britain
4473,actor,MiriamCooper,Miriam Cooper,Cooper,Miriam,F,,1911,1923,1900,,USA
4474,actor,,Terrec Cooper,,,M,character,,,,,
4475,actor,RobertCoote,Robert Coote,Coote,Robert,M,,1931,1973,1909,1982,Great Britain
4476,actor,FrancisCoppola,Francis Ford Coppola,Coppola,Francis,M,,1963,1983,1939,,USA
4477,actor,SofiaCoppola,Sofia Coppola,Coppola,Sofia,F,character,1990,,,,USA
4478,actor,GretchenCorbett,Gretchen Corbett,Corbett,Gretchen,F,"tough guy, maniac",1970,1980,1947,,USA
4479,actor,HarryCorbett,Harry H. Corbett,Corbett,Harry,M,,1957,,1925,1982,Great Britain
4480,actor,,Barry Corbin,,,M,"nosy neighbor, prim spinster",,,,,
4481,actor,EllenHansen,Ellen Corby,Hansen,Ellen,F,child actor,1946,,1913,1999,USA
4482,actor,KevinCorcoran,Kevin Corcoran,Corcoran,Kevin,M,lead,1955,1965,1949,,USA
4483,actor,AlexanderViespi,Alex Cord,Viespi,Alexander,M,,1965,1977,1931,,USA
4484,actor,LolaCordova,Lola Cordova,Cordova,Lola,F,comedy,1990,,,,Spain
4485,actor,RCordiaux,Raymond Cordy,Cordiaux,R,M,,1931,1955,1898,1956,France
4486,actor,,Irwin Corey,,,M,"gamer, ganster, junkie, wino, convict, convict, cop",,,,,
4487,actor,JeffCorey,Jeff Corey,Corey,Jeff,M,solid dependable,1941,1979,1914,,USA
4488,actor,WendellCorey,Wendell Corey,Corey,Wendell,M,,1947,1968,1914,1968,USA
4489,actor,,Judy Cornwell,,,F,tempestuous,,,,,
4490,actor,AdrienneRiccobonii,Adrienne Corri,Riccobonii,Adrienne,F,,1951,1974,1930,,Great Britain
4491,actor,DouglasCorrigan,Douglas `Wrong Way' Corrigan,Corrigan,Douglas,M,"chubby, jovial",1939,1939,1907,,USA
4492,actor,LloydCorrigan,Lloyd Corrigan,Corrigan,Lloyd,M,,1925,[4.926],1900,1969,USA
4493,actor,,Salvatore Corsitto,,,M,demented youth,,,,,
4494,actor,BudCort,Bud Cort,Cort,Bud,M,lead,1970,1983,1950,,USA
4495,actor,ValentinaCortesa,Valentina Cortesa,Cortesa,Valentina,F,,1948,1980,1924,,Italy
4496,actor,,Joseph Cortese,,,M,Latin lover,,,,,
4497,actor,RicardoCortez,Ricardo Cortez,Cortez,Ricardo,M,,1923,1958,1899,1977,USA
4498,actor,,Nicholas Cortland,,,M,,,,,,
4499,actor,,Henry Cory,,,M,,,,,,
4500,actor,,Wendell Cory,,,M,,,,,,
4501,actor,,Cybil Cosack,,,F,,,,,,
4502,actor,,Ernest Cosart,,,M,"funny, but wise",,,,,
4503,actor,BillCosby,Bill Cosby,Cosby,Bill,M,gravel-voiced commentator,1971,,1938,,USA
4504,actor,CosellHoward,Howard Cosell,Howard,Cosell,M,,1956,,1919,,USA
4505,actor,,Rich Cosentino,,,M,character,,,,,
4506,actor,JamesCossins,James Cossins,Cossins,James,M,sexy,1968,1971,1933,,Great Britain
4507,actor,Cossey,Caroline `Tula' Cossey,Cossey,,F,porn star,1981,1990,1955,,USA
4508,actor,Desiree,Desiree Costeau,,Desiree,F,silent screen heroine,1974,,,,
4509,actor,DoloresCostello,Dolores Costello,Costello,Dolores,F,silent screen lead,1923,1943,1905,1979,
