Ref_name,codes,Did,years,last_n,first_n,dob,dod,bkgd,notes,
Broomfield,D,NBr,1991-1998,Broomfield,Nick,,,,Lw(Amanda Donohue),
Bross,D,EBr,1998,Bross,Eric,,,,,
Ba.Brown,D,BaB,1979,Brown,Barry,,,,,
Br.Brown,WPDC,BBw,1966-1994,Brown,Bruce,,,,Ty(Surf) Pa(Dana Brown; W),
Cl.Brown,DP,CBw,1920-1951,Brown,Clarence,1890,,USA,St(MGM) Ww(Garbo),
D.Brown,P,,1969-1990,Brown,David,,,USA,Nt(Stanford '36) Mt(Helen Gurly Brown; B),
J.Brown,D,JBw,1965,Brown,James,,,USA,Ww(Hitchcock; TV),
K.Browning,D,KBw,1985,Browning,Kirk,,,USA,,
T.Browning,D,TB,1918-1939,Browning,Tod,1882,,USA,Ty(Horror),
Bruckman,WD,CBm,1927-1935,Bruckman,Clyde,1895,1955,USA,"Ty(Comd) Ww(Keaton, Lloyd, Fields:A)",
Jerry~Bruckheimer,P,id,1997,Bruckheimer,Jerry,,,USA,Ww(Don~Simpson),
Brunel,D,AdB,1921-1940,Brunel,Adrian,1892,1958,Great Britain,Inf(Hitchcock),
Bryant,D,BBy,1980,Bryant,Bruce,,,,,
C.Bryant,D,CBy,1922,Bryant,Charles,,,,,
Buchan,B,,,Buchan,John,1875,1940,Great Britain,Inf(Hitchcock),
Buchanan,DW,LBn,1966-1981,Buchanan,Larry,,,,,
Buchowetzski,D,DBu,1924,Buchowetzski,Dimitri,,,,,
Buck,DA,FBu,1932-1942,Buck,Frank,1888,1950,USA,"Ty(Docu, animals) Also(explorer)",
Buckhantz,D,ABz,1983,Buckhantz,Alan,,,USA,,
Bucksey,D,CBu,1988-1990,Bucksey,Colin,,,,Inb(Hitchcock),
Buckner,D,NBu,1984,Buckner,Noel,,,USA,Ty(Docu),
Bucquet,D,HBu,1939-1945,Bucquet,Harold S.,1891,1946,Great Britain,,
Bugajski,D,RzB,1982,Bugajski,Ryszard,,,Poland,,
Bunin,PD,LBu,1951,Bunin,Louis,,,France,Ty(puppeteer),
Bunuel,WD,LB,1928-1977,Bu\~nuel,Luis,1900,1983,France,Ty(surreal) Inb(Hitchcock),
Buntzman,DP,MBu,1984,Buntzman,Mark,,,USA,,
Burge,D,StB,1960-1970,Burge,Stuart,1918,,Great Britain,Nt(TV),
Burke,D,MnB,1981,Burke,Martyn,,,,,
Burks,C,,1944-1967,Burks,Robert,1910,1968,USA,Ww(Hitchcock; 1944-1964),
Burnett,WD,CBt,1977-1997,Burnett,Charles,,,USA,,
A.Burns,WD,ABu,1986,Burns,Allan,,,USA,,
E.Burns,AWD,EBu,1995,Burns,Ed,1968,,USA,,
K.Burns,D,KBu,1974-1997,Burns,Ken,1954,,USA,Ty(Docu),
Burstall,D,TBu,1981,Burstall,Tim,,,,,
D.Burton,D,DBr,1934-1940,Burton,David,,,,,
T.Burton,D,TiB,1985-1997,Burton,Tim,1959,,USA,Also(animator),
Niven~Busch,WB,,1934-1956,Busch,Niven,1903,1991,USA,,
Buscemi,AWD,SBu,1996,Buscemi,Steve,1958,,USA,,
Busnell,D,WHB,1989,Busnell,William H.,,,USA,,
D.Butler,ADP,DaB,1927-1967,Butler,David,1894,1979,USA,,
G.Butler,DA,GeB,1976-1989,Butler,George,,,,
R.Butler,D,RBu,1978-1984,Butler,Robert,,,
Buzzell,ADW,EBz,1932-1961,Buzzell,Edward,1897,,USA,,
Byrum,D,IBy,1980-1984,Byrum,John,,,,,
Caan,AD,JsC,1980,Caan,James,,,USA,,
Cabanne,D,CCb,1940,Cabanne,Christy,,,,,
Cacoyannis,D,MCy,1953-1976,Cacoyannis,Michael,1922,,Greece,,
Cadiff,D,ACf,1997,Cadiff,Andy,,,,,
E.L.Cahn,D,ELC,1931-1963,Cahn,Edward L.,1899,1963,USA,Nt(prodigious),
Sammy~Cahn,M,,1940-1963,Cahn,Sammy,1913,1992,USA,Nt(lyrics),
J.M.Cain,B,,1933-1968,Cain,James M.,1892,,,,
Caiozzi,WDP,SCz,1990,Caiozzi,Silvio,,,Chile,,
Callow,D,SCa,1991,Callow,Simon,,,USA,,
Camerini,D,xCm,1933,Camerini,Mario,,,Italy,Er(1930/1954 same),
J.Cameron,VDWP,JCm,1978-1994,Cameron,James,1955,,Canada,"Mt(Gale Ann Hurd;P, Kathryn Bigelow; D) Ww(Roger Corman)",
K.Cameron,D,KCm,1992,Cameron,Ken,,,,,
Cammell,D,DCa,1969-1977,Cammell,Donald,,,USA,,
Camp,D,JCp,1981-1982,Camp,Joe,,,USA,,
Campanella,D,JJC,1998,Campanella,Juan J.,,,,,
Campanile,D,PFC,1970-1971,Campanile,Pasquale Festa,,,Italy,,
C.Campbell,D,CoC,1914,Campbell,Colin,,,USA,Ty(Chicago),
M.Campbell,D,MtC,1994-1998,Campbell,Martin,,,USA,,
Campion,D,JCi,1984-1993,Campion,Jane,,,Australia,Gd(F),
Camus,D,MCm,1958,Camus,Marcel,1912,1982,France,,
Cannon,D,DCn,1995-1998,Cannon,Danny,,1980,,,
Capra,D,FC,1926,Capra,Frank Chico,1897,1991,Italy,,
Capuano,D,ACp,1991,Capuano,Antonio,,,Italy,,
Carax,D,LCa,1985,Carax,Leos,,,,Ww(Juliette Biniche) Ty(obscure) Er(year),
Carewe,D,ECa,1915-1934,Fox,"Jay (Edwin, Arthur Edmund)",1883,1940,USA,,
Cardiff,CDP,JCa,1958-1976,Cardiff,Jack,1914,,Great Britain,,
Cardona,D,RCj,1977-1980,Cardona,Rene jr.,,,,,
Cardos,D,ICd,1979,Cardos,John,,,,,
Cardoza,D,AnC,1979,Cardoza,Anthony,,,,,
Carlsen,D,HCn,1992,Carlsen,Henning,,,Sweden,
Carlei,WD,CCa,1993-1995,Carlei,Carlo,,,Italy,,
Carlino,D,LIC,1976-1983,Carlino,Lewis John,,,USA,,
Carne,DW,MC,1936-1971,Carne,Marcel,1903,,France,,
Caron,DW,GGC,1994,Caron,Glenn Gordon,,,,,
Caros,D,IBC,1992,Caros,John `Bud',,,,Er(sp fn),
Carow,D,HCa,1989,Carow,Heiner,,,Germany,Or(GDR),
Carpenter,DP,ICa,1974-1998,Carpenter,John,,,,,
Carr,D,HoC,1953,Carr,Howard,,,USA,,
Carra,PD,LuC,1992,Carra,Lucille,,,,Gd(F),
Carreras,D,MlC,1966,Carreras,Michael,,,,,
Carriere,WP,,1962-1982,Carriere,Jean-Claude,1931,,France,Ww(Louis Bunuel),
Carstairs,D,IPC,1939-1961,Keys,John Paddy,1912,1970,Great Britain,,
Carter,D,CrC,1998,Carter,Chris,,,USA,,
P.Carter,D,PeC,1984,Carter,Peter,,,USA,,
T.Carter,D,ThC,1970-1993,Carter,Thomas,[10],,USA,Er(dow),
H.Carver,D,HPC,1930,Carver,H.P.,,,USA,Ty(Docu),
S.Carver,D,StC,1974,Carver,Steve,,,,,
JCassavetes,ADWP,ICs,1961-1983,Cassavetes,John,1929,1989,USA,,
NCassavetes,D,NCs,1997,Cassavetes,Nick,,1980,USA,Ch(Jcassavetes) Mt(Gena Rowlands),
Castellani,WD,EGC,1970-1994,Castellani,Enzo Girolami,,,Italy,,
Caserini,D,MCs,1913,Caserini,Mario,,,Italy,,
Cass,D,HyC,1950,Cass,Henry,,,Great Britain,,
Cassini,D,AxC,1991,Cassini,Alexander,,,USA,,
Castellani,WD,ReC,1941-1972,Castellani,Renato,1913,,Italy,,
Castellvi,D,xCa,1940,Castellvi,gn,,,Spain,,
N.Castle,D,NiC,1984-1993,Castle,Nick,,,USA,,
W.Castle,ADP,WiC,1943-1968,Castle,William,,,USA,Ty(Horr; after 1958),
Cates,D,GiC,1968-1980,Cates,Gilbert,,,USA,,
CatonJones,D,MCJ,1989-1995,Caton-Jones,Michael,[6],,Great Britain,,
Cattaneo,D,PCa,1997,Cattaneo,Peter,,,,,
Caulfield,D,MCa,1982,Caulfield,Michael,,,USA,,
Cavalcanti,D,ACa,1926-1962,Cavalcanti,Alberto,1897,1982,Brazil,,
Cavalier,WD,ACv,1986,Cavalier,Alain,,,France,,
Cayatte,D,ACy,1949-1970,Cayatte,Andre,1909,,France,,
Cerf,D,NAC,1956,Cerf,Norman A.,,,,,
Chabrol,WD,ClC,1958-1983,Chabrol,Claude,1930,,France,,
Chadha,DSWSS,GuC,1994,Chadha,Gurinder,,,,,
Chaffey,D,DCh,1963,Chaffey,Don,,,USA,,
Chahine,D,YCh,1958-1973,Chahine,Youssef,,,Egypt,,
Champion,D,GCh,1983,Champion,Gregg,,,USA,Er(year),
J.Chan,AD,JCh,1982-1986,Chan,Jackie,,,Hong Kong,"Ty(Comd,Actn)",
P.Chan,D,PtC,1997,Chan,Peter Ho-Sun,,,Hong Kong,,
T.Chan,AD,TCn,1993,Chan,Tony,,,,,
Chaplin,ADP,CC,1914-1966,Chaplin,Sir Charles,1889,1977,Great Britain,,
Ma.Chapman,D,MCp,1979,Chapman,Michael,,,USA,,
Mi.Chapman,D,MCh,1983-1984,Chapman,Michael,,,USA,,
Chappelle,WD,JCe,1994,Chappelle,Joe,,,,,
Chartoff,P,,1979-1989,Chartoff,Robert,,,USA,,
Chase,D,RiC,1983,Chase,Richard,,,USA,,
Chasnoff,D,DbC,1990,Chasnoff,Debra,,,USA,Er(dow),
Chatiliez,D,EtC,1987-1990,Chatiliez,Etienne,,,France,,
Chautard,D,EmC,1919,Chautard,Emile,,,France,,
Chechik,D,JeC,1992,Chechik,Jeremiah,,,,,
Chelsom,D,PCh,1992-1998,Chelsom,Peter,,,,,
A.Chen,D,ACh,1998,Chen,Andrew,,,China,,
J.Chen,AD,JnC,1999,Chen,Joan,,19yy,China,,
K.Chen,D,KGC,1985,Chen,KaiGe,,,China,Er(dow),
x.Chen,D,xCh,1999,Chen,xgn,,,China,,
Chereau,D,PaC,1975-1994,Chereau,Patrice,,,France,,
Chesterton,B,,,Chesterton,G.K.,,,Great Britain,Inf(Hitchcock),
Ching,D,CST,1985-1990,Ching,SuiTung,,,Hong Kong,,
Cholodenko,D,LCl,1998,Cholodenko,Lisa,,,,Ge(F),
Chomsky,D,MvC,1971-1984,Chomsky,Marvin,,,USA,,
Christian,D,RCh,1997,Christian,Roger,,,,,
Chong,DA,TCh,1978-1982,Chong,Thomas,,,USA,Ty(slapstick),
ChristianJaque,DW,ChJ,1938-1980,Maudet,Christian,1904,,France,,
Chytilova,D,VCy,1992,Chytilova,Vera,,,,,
Cimber,D,MCb,1981,Cimber,Matt,,,,,
Cimino,WD,MCi,1973-1980,Cimino,Michael,1940,,USA,,
Cisse,D,SoC,,Cisse,Souleymane,"[1,6]",,,Nt(Greatest African moviemaker),
Clair,D,RC,1923-1965,Chomette,Rene,1898,1981,France,Inf(Hitchcock),
A.Clark,D,ACl,1987,Clark,Alan,,,,,
B.Clark,DP,BCl,1972-1983,Clark,Bob,,,Canada,,
B.D.Clark,D,BDC,1981,Clark,B.D.,,,,,
G.Clark,D,GCl,1980,Clark,Greydon,,,USA,,
J.Clark,ED,JiC,1968-1974,Clark,Jim,1931,,Great Britain,,
J.B.Clark,ED,JBC,1957-1971,Clark,James B.,1908,,USA,,
Clarke,D,SCl,1961-1964,Clarke,Shirley,,,USA,Gd(F),
Clavel,D,RCv,1951,Clavel,Robert,,,France,,
Clavell,WDP,JCv,1958-1971,Clavell,James,1922,,Australia,Or(Anglo-Irish),
Clayton,CDP,JCn,1955-1983,Clayton,Jack,1921,,Great Britain,,
Clegg,D,TCl,1980,Clegg,Tom,,,USA,,
Clemens,D,WCl,1936-1947,Clemens,William,1905,,USA,Ty(Myst),
Clement,D,RCl,1943-1975,Clement,Rene,1913,1996,France,,
Clifford,D,GrC,1982-1990,Clifford,Graeme,,,,,,
Clifton,D,ECl,1944,Clifton,Elmer,,,USA,,
Cline,D,ECn,1940,Cline,Edward,19,,USA,,
Clouse,WD,RbC,1973-1977,Clouse,Robert,,,,,
Clouzot,WD,HGC,1942-1970,Clouzot,Henri-Georges,1907,1977,France,Mt(Vera Clouzot) Ty(Susp) Note(The Hitchcock of France),
Clowes,D,SIC,1948,Clowes,St.John L.,,,Great Britain,,
Clurman,D,HaC,1946,Clurman,Harold,,,,,
Coates,D,LCo,1983,Cozzi,Luigi (Lewis),,,,,
Cochran,D,SyC,1992,Cochran,Stacy,,,,Gd(F),
Cockrell,WD,FCk,1956,Cockrell,Francis,,,USA,"Ww(Hitchcock, TV)",
M.Cockrell,W,Mck,1956,Cockrell,Marian,,,USA,"Ww(Hitchcock, TV) Gd(F)",
Cocteau,WD,JC,1930-1959,Cocteau,Jean,1869,1963,France,Inf(Hitchcock),
F.Coe,PD,FrC,1965-1969,Coe,Fred,1914,1979,USA,"Also(P,1958-1965)",
W.Coe,D,WaC,1990,Coe,Wayne,,,USA,,
E.Coen,WP,,1984-1990,Coen,Ethan,,,USA,Sib(Joel Coen),
J.Coen,D,JlC,1984-1990,Coen,Joel,,,USA,Sib(Ethan Coen),
E.Cohen,D,ECh,1991,Cohen,Eli,,,,,
L.Cohen,WPD,LCh,1982,Cohen,Larry,,,USA,,
N.Cohen,D,NCh,1977,Cohen,Norman,,,Great Britain,,
R.Cohen,DP,RCn,1984-1996,Cohen,Rob,,,USA,,
Cohl,D,EiC,1909-1911,Cohl,Emilre,,,France,Ty(Cart),
Harry~Cohn,P,,,Cohn,Harry,1891,1958,USA,St(Columbia),
Coleman,D,HCo,1965,Coleman,Herbert,,,USA,Ww(Hitchcock; TV),
Colla,D,RAC,1972-1978,Colla,Richard A.\,,,USA,,
Collard,D,CyC,1994,Collard,Cyril,1951,1993,France,,
Coletti,D,DuC,1960,Coletti,Dulio,,,Italy,,
D.Collier,CD,DvC,1994,Collier,David,1962,,USA,Lw(Betsy Thompson; DP),
J.Collier,WD,JFC,1990,Collier,James F.,,,USA,,
L.Collins,D,LCs,1948,Collins,Lewis D.,,,,,
P.Collins,D,PhC,1990,Collins,Philip,,,,Er(dow),
R.Collins,D,RgC,1994-199,Collins,Roger,,,,Ty(Porn),
Collinson,D,PCo,1967-1980,Collinson,Peter,1938,1980,Great Britain,Ty(Susp),
Colpi,D,HrC,1961,Colpi,Henri,,,,,
Columbus,WD,CCo,1987-1992,Columbus,Chris,1959,,USA,,
Comfort,CDP,LaC,1941-1965,Comfort,Lance,1908,1966,Great Britain,,
Comencini,D,LgC,1953-1988,Comencini,Luigi,,,Italy,,
Compton,D,RCm,1973-1975,Compton,Richard,,,USA,,
Condon,D,BCo,1998,Condon,Bill,,,,,
Conn,D,NcC,1992,Conn,Nicole,,,,,
Connor,D,KCo,1970-1979,Connor,Kevin,,,USA,Er(first dow),
Conrad,PD,WCo,1965,Conrad,William,,,,,
Considine,P,,1935-1936,Considine,"John W., jr.",,,USA,,
Bill~Conti,M,,1979,Conti,Bill,,,,,
Conway,D,JCw,1912-1948,Conway,Jack,1887,1952,USA,Ww(Griffith) Ty(Actn) St(MGM),
F.Cook,D,FiC,1956-1977,Cook,Fielder,1923,,USA,Ty(TV),
R.Cook,D,RnC,1994,Cook,Robin,,,,,
Cookson,D,ToC,1991,Cookson,Tony,,,,,
Coolidge,D,MaC,1983-1994,Coolidge,Martha,1947,,USA,Gd(F),
M.C.Cooper,PCD,MCC,1933,Cooper,Merian C.,1893,1973,USA,Ty(Advt) Ww(Schoedsack),
S.Cooper,D,SCo,1977,Cooper,Stuart,,,USA,,
Chopra,D,JcC,1997,Chopra,Joyce,,,,Ge(F),
Coraci,D,FCr,1998,Coraci,Frank,,,,,
Carmine~Coppola,M,,1974-1979,Coppola,Carmine,1911,1991,Italy,"Pa(Francis ford Coppola, Talia Shire)",
Coppola,WDP,FFC,1963-1983,Coppola,Francis Ford,1939,,USA,Mt(Eleanor Neil; V),
Corbiau,D,GCo,1989,Cobiau,Gerard,[6],,Belgium,"Er(f_name, Or)",
Corbucci,D,SeC,1966-1978,Corbucci,Sergio,,,Italy,,
Corman,DP,RCo,1955-1971,Corman,Roger,1926,,USA,Also(Dist) Nt(Stanford '47) Ty(Horror),
Corneau,D,AlC,1979,Corneau,Alain,,,France,,
Cornelius,WD,HCs,1948-1958,Cornelius,Henry,1913,1958,Great Britain,,
Cornell,D,ICo,1988,Cornell,John,,,USA,,
Cornfield,DWP,HuC,1956-1968,Cornfield,Hubert,1929,,USA,,
Cortes,D,FCo,1960,Cortes,Fernando,[6],,Mexico,Er(Or),
Corti,D,AzC,1984,Corti,Azel,,,Austria,,
Coscarelli,D,DoC,1970-1982,Coscarelli,Don,,,USA,,
Cosmatos,D,GPC,1974-1993,Cosmatos,George Pan,1941,,Greece,Ty(Advt),
daCosta,ADP,MdC,1958-1962,da Costa,Morton,,1989,,,
CostaGavras,DW,CCG,1965-1998,Costa-Gavras,Constantin,1933,,Greece,,
Costner,AD,KeC,1990,Costner,Kevin,1955,,USA,,,Cottard,D,xCo,1994,Cottard,gn,,,,Ty(TV),cr
Cotter,D,ICt,1979,Cotter,John,,,USA,,
Coutinho,D,ECo,1960-1984,Coutinho,Eduardo,,,Brazil,Ty(Cinema Novo),
Coward,AWCD,NC,1941-1969,Coward,Sir Noel,1899,1973,Great Britain,,
A.Cox,DW,ACx,1984,Cox,Alex,,,Great Britain,,
J.Cox,C,,1928-1938,Cox,Jack,,,Great Britain,,
P.Cox,D,PCx,1981-1994,Cox,Paul,,,Australia,,
Crabtree,D,ACt,1958,Crabtree,Arthur,,,,,
Crain,D,WlC,1972,Crain,William,,,,,
Crane,D,PCr,1973,Crane,Peter,,,USA,,
J.Craven,D,JCr,1994,Craven,Jay,,,USA,,
W.Craven,WD,WCr,1970-1988,Craven,Wes,1939,,USA,Ty(Horror),
Ch.Crichton,D,ChC,1944-1965,Crichton,Charles,1910,,Great Britain,,
M.Crichton,WAD,MiC,1973-1981,Crichton,Michael,,,Great Britain,,
Crombie,D,DCb,1983,Crombie,Donald,,,,,
Cromwell,DA,ICr,1929-1961,Cromwell,John,1888,1979,USA,,
Cronenberg,D,DCr,1970-1986,Cronenberg,David,1948,,Canada,Nt(not Cronenburg),
Floyd~Crosby,C,,1930-1980,Crosby,Floyd,,1985,USA,"Pa(David Crosby; M,of Crosby, Stills, and Nash)",
Crosland,D,AC,1923-1935,Crosland,Alan,1894,1936,USA,,
Crosland~jr,D,ACj,1960,Crosland,Alan~jr,,,USA,Ch(Alan Crosland) Ww(Hitchcock),
C.Crowe,BWD,CCw,1989-1992,Crowe,Cameron,,,USA,,
Ch.Crowe,D,CCr,1988-1992,Crowe,Christopher,,,,,
Cruise,AD,TCr,1993,Cruise,Tom,,,USA,,
Cruper,D,MeC,1996,"Cr\""uper",Melanie,,,Germany,Ty(Porn),
Cruze,AD,JaC,1906-1938,Bosen,Jens Cruz (James),1884,1942,Denmark,,
Crystal,D,BCr,1992,Crystal,Billy,,,USA,Mainly(A),
Cuaron,D,ACu,1990,Cuaron,Alfonso,,,,,
Cukor,PD,GC,,Cukor,George,1899,1983,USA,St(MGM) Inf(Hitchcock),
I.Cummings,D,IrC,1925-1951,Cummings,Irving,1888,1959,USA,,
J.Cummings,P,,1935-1964,Cummins,Jack,1900,,USA,St(MGM),
Cundieff,DAW,RuC,1994-1997,Cundieff,Rusty,,,USA,,
Cunha,PD,RCu,1958-1961,Cunha,Richard (Dick),,,USA,,
Cunningham,D,SSC,1980-1983,Cunningham,Sean S.,,,USA,Nt(Stanford 63),
D.Curtis,PD,DCs,1970-1983,Curtis,Dan,1928,,USA,Ty(horror),
E.Curtis,D,ECs,1914,Curtis,Edward S.,,,USA,Ty(Docu),
Richard~Curtis,W,,1994,Curtis,Richar,1958,,USA,,
Curtiz,D,C,1919,Kertesz,Mihaly (Michael),1888,1962,Hungary,,
Cutts,D,GCt,1920-1926,Cutts,Graham,1885,1958,Great Britain,Inf(Hitchcock) Nt(some films assigned to Hitchcock) Er(dow),
Cybulski,D,,19dd,,Cybulski,Zbignew,,,Polando,
Czinner,PD,PCz,1932-1966,Czinner,Paul,1890,197x,Hungary,"Ty(Opera, Ballet) Mt(Elisabeth Bergner)",
Daalder,D<> DReD,1980,Daalder,Renee,,,USA,,
dAbbabie,D,HAA,1930,d'Abbadie d'Arrast,Harry,,,,,
Dabadie,WD,JLD,1983,Dabadie,Jean Loup,,,France,Er(dow),
daFontoura,D,ACd,1968,daFontoura,Antonio Carlos,,,Great Britain,,
Dahl,D,IDa,1990-1992,Dahl,John,,,USA,Si(Rick Dahl),
Daley,D,SaD,1970,Daley,Sandy,,,USA,,
R.Daley,P,,1976,Daley,Robert,,,USA,Ww(Eastwood),
Dalva,D,RoD,1983,Dalva,Robert,,,USA,,
dAmato,D,JdA,1990,D'Amato,Joe,,,Italy,,
Damiani,D,DaD,1982,Damiani,Damiono,,,USA,,
Damiano,D,GrD,1972,Damiano,Gerard,,,USA,,
Damianos,D,AxD,1966,Damianos,Alexis,,,Greece,,
Damski,D,MDa,1980-1983,Damski,Mel,,,USA,,
Daneliuc,D,MDn,1994,Daneliuc,Mircea,,,Romania,,
Daniel,D,RdD,1991,Daniel,Rod,,,USA,,
Daniels,C,,,Daniels,William,,,USA,St(MGM),
Danielson,D,TgD,1980,Danielson,Tage,"[1,6]",,Sweden,Er(Or),
Danquart,D,PDq,1993,Danquart,Pepe,,,,,
Danska,D,HbD,1966,Danska,Herbert,,,,,
Dante,D,JoD,1976-1980,Dante,Joe,,,USA,Er(Or) Ww(Corman),
Darabont,D,FDa,1994,Darabont,Frank,,,,,
Darby,D,JDy,1997,Darby,Jonathan,,,,,
Darnell,D,EwD,1998,Darnell,Edwin,,,,,
DArrast,D,HDA,1927-1934,D'Arrast,Harry D'Abadie,1893,1968,USA,,
Dardenne,D,LuD,1990-1999,Dardenne,Luc,,,,Ww(Jean-Pierre Dardenne) Er(),
Dash,D,JDs,1992,Dash,Julie,,,USA,Gd(F) Note(black),
Dassin,DA,JD,1942-1980,Dassin,Jules,1911,,USA,Er(France) Mt(Melina Mercouri),
Daugherty,D,HeD,1958-1963,Daugherty,Hershel,,,USA,Ww(Hitchcock; TV),
Daves,WPD,DeD,1933-1965,Daves,Delmer,1904,1977,USA,"St(MGM,Warners)",
David,D,ChD,1945,David,Charles,,,Great Britain,Er(Or),
G.Davidson,D,GDa,1972,Davidson,Gordon,,,USA,,
M.Davidson,D,MtD,1980,Davidson,Martin,,,USA,,
T.Davies,D,TDv,1990,Davies,Terence,,,,,
V.Davies,D,VDa,1955,Davies,Valentine,,,,,
A.Davis,D,ADv,1988-1993,Davis,Andrew,,,USA,,
D.Davis,D,DDa,1981,Davis,Desmond,,,USA,,
T.Davis,D,TDa,1993,Davis,Tamra,,,USA,,
Davy,D,JFD,1982,Davy,Jean-Francois,,,France,,
Dawson,D,AMD,1965-1983,Dawson,Anthony M.\,,,USA,,
E.Day,D,ErD,1981,Day,Ernest,,,USA,,
R.Day,CD,RDa,1957-1980,Day,Robert,1922,,Great Britain,,
Dayan,D,ADy,1993,Dayan,Assi,,,Israel,,
Dayton,PD,LyD,1990,Dayton,Lyman,,,,,
Dean,PD,BDn,1930-1939,Dean,Basil,1888,1978,Great Britain,Fd(ATP) Fd(ENSA),
deAntoni,D,AbA,1917,de Antoni,Alberto,,,Italy,,
deAntonio,D,EdA,1970-1989,deAntonio,Emil,1950,1989,USA,Ty(political Docu) Er(dow) Er(Or),
Dear,D,WiD,1983-1994,Dear,William,,,USA,,
B.Dearden,EDP,BaD,1941-1970,Dearden,Basil,1911,1971,Great Britain,Ww(Michael Relph) Nt(often CoD),
J.Dearden,D,JDr,1991,Dearden,James,,,USA,,
deBello,AWD,IdB,1978,deBello,John,,,USA,,
DeBroca,D,PdB,1961-1967,deBroca,Philippe,,,France,,
DeBont,CD,JDB,1994,De Bont,Jan,,,,Ww(Verhoeven),
deBosio,D,xDB,1975,De Bosio,,[23],,Italy,,
Henri~Decae,C,,1959,"Deca\""e",Henri,,,France,,
deCanonge,D,MCg,1949,deCanonge,Maurice,,,,,
Decoin,D,HDc,1937-1964,Decoin,Henri,1896,1969,France,,
deConcini,D,EdC,1973,de Concini,Ennio,,,Italy,,
deCordova,D,FdC,1945-1966,deCordova,Frederick,1910,,,,
deCrescenzo,D,LdC,1984,de Crescenzo,Luciano,,,Italy,,
Deed,AD,AnD,1921,Deed,Andre,,,,,
DeFelitta,D,FDF,1991,De Felitta,Frank,,,,,
DeFilippo,BWDA,EDF,1932,Passarelli,Eduardo,1900,1984,Italy,,
DegliAbbati,D,ADA,1914,Degli Abbati,Alberto,,,Italy,,
deHeredia,D,xdH,1950,deHeredia,gn,,,Spain,,
Deitch,PD,DDe,1985,Deitch,Donna,,,,,
deJong,D,MdJ,1994,de Jong,MiJke,,,Holland,,
Dekker,D,FrD,1993,Dekker,Fred,,,,,
DeKobra,D,MDK,1927,DeKobra,Maurice,,,France,,
DelaEglesia,D,EdE,1983,de la Eglesia,Eloy,,,Spain,,
Delannoy,D,JnD,1940-1967,Delannoy,Jean,1908,,France,"Also(Journalist, cutter)",
delaPatelliere,D,DdP,1980,de la Patelliere,Denys,,,,,
DeLaurentiis,P,,1939-1981,De Laurentiis,Dino,1919,,Italy,"Mt(Silvana Mangano,) Fd(Ponti-deLaurentiis, Dinocitta)",
F.DeLaurentiis,P,,1980,De Laurentiis,Frederico,1950,1981,Italy,"Ch(Dino DeLaurentiis, Silvana Mangano)",
R.DeLaurentiis,P,,,De Laurentiis,Raffaella,,,Italy,Gd(F),
Delerue,C,,1958-1983,Delerue,Georges,1925,,France,,
deLiguoro,D,GdL,1909,de Liguoro,Guiseppe,,,Italy,,
deLimur,D,JdL,1929,deLimur,Jean,,,,,
Dell,D,JeD,1944,Dell,Jeffrey,,,Great Britain,,
Delluc,WD,LD,1920-1924,Delluc,Louis,1892,1924,France,Ty(impressionist) Mt(Eve Francis),
Delpeut,D,PDp,1994,Delpeut,Peter,,,,,
delRuth,WD,RdR,1929-1960,del Ruth,Roy,1895,1961,USA,Ty(competent),
DeLuise,D,DLD,1979,DeLuise,Dom,,,USA,,
delToro,D,GdT,1994-1997,del Toro,Guillermo,,,Mexico,,
Delvaux,MDV,ADx,1953-1989,Delvaux,Andre,1926,,Belgium,,
J.Demme,WDP,JDe,1974-1980,Demme,Jonathan,,,USA,"Mt(Evelyn Purcell; P,W)",
T.Demme,D,TDe,1992,Demme,Ted,,,USA,,
Demicheli,D,xDe,1959,Demicheli,gn,,,Spain,Er(Ct),
DeMille,DPA,CDM,1913-1959,DeMille,Cecil B.,1881,1959,USA,,
W.DeMille,BWDP,WDM,1916-1928,DeMille,William C.,1878,1955,USA,Si(DeMille),
A.DeMille,GA,,1922,DeMille,Agnes,1905,1993,USA,Ch(W.DeMille),
J.Demy,WD,JqD,1960-1979,Demy,Jaques,1931,1990,France,"Mt(Agnes Varda; R,D) Pa(Mathieu Demy; A) Er(Warda)",
deNiro,D,RdN,1993,deNiro,Robert,1943,,USA,Mainly(A),
Denis,D,ClD,1988,Denis,Claire,1947,,France,Gd(F),
Densham,D,PDe,1998,Densham,Pen,,,,,
deOliveira,WDPCE,MdO,1930-1999,de Oliveira,Manoel Candido Pinto,1908,,Portugal,,
B.dePalma,D,BdP,1968-1987,de Palma,Brian,,,,Inb(Hitchcock) Mt(Nancy Allen),
F.dePalma,D,FdP,1986,de Palma,Frank,,,,Ty(TV),
Depp,AD,IDe,1997,Depp,Johnny,1963,,,,
Derek,ADC,IDk,1964-1981,Harris,John Derek,1926,,USA,Mt(Bo Derek),
deRoubais,WDC,PdR,1963,de Roubais,Paul,,,France,,
DeSantis,WD,GdS,1947-1972,De Santis,Guiseppe,1917,,Italy,,
Deschanel,CD,CDe,1982-1990,Deschanel,Caleb,,,,,
deSica,DAS,VdS,1941-1973,de Sica,Vittorio,1901,1974,Italy,,
DeSimone,D,TDS,1981,DeSimone,Tom,,,USA,,
